,0069,92,00ED4
R,0141,01,0152C
R,0141,02,01547
R,0141,03,00422
R,0141,04,00855
R,0141,05,008DD
R,0141,06,011EC
R,0141,07,00B04
R,0141,08,00550
R,0141,09,00E6D
R,0141,0A,00995
R,0141,0B,01185
R,0141,0C,015CA
R,0141,0D,00D0A
R,0141,0E,0034D
R,0141,0F,013A6
R,0141,10,01106
R,0141,11,01628
R,0141,12,00233
R,0141,13,00E6E
R,0141,14,011D1
R,0141,15,0083F
R,0141,16,00E48
R,0141,17,01621
R,0141,18,0099D
R,0141,19,014E3
R,0141,1A,01440
R,0141,1B,009B6
R,0141,1C,00C89
R,0141,1D,0136A
R,0141,1E,0106B
R,0141,1F,00ABA
R,0141,20,007C5
R,0141,21,01397
R,0141,22,01587
R,0141,23,013FB
R,0141,24,0158E
R,0141,25,015F2
R,0141,26,00C4C
R,0141,27,016B0
R,0141,28,0093E
R,0141,29,00DA2
R,0141,2A,0063C
R,0141,2B,00671
R,0141,2C,014D8
R,0141,2D,00C04
R,0141,2E,009DA
R,0141,2F,00664
R,0141,30,01240
R,0141,31,00254
R,0141,32,00EAD
R,0141,33,00C32
R,0141,34,002A2
R,0141,35,004A0
R,0141,36,00817
R,0141,37,01094
R,0141,38,01686
R,0141,39,00872
R,0141,3A,00644
R,0141,3B,001C7
R,0141,3C,01598
R,0141,3D,00ED2
R,0141,3E,0109D
R,0141,3F,002C3
R,0141,40,00649
R,0141,41,00E52
R,0141,42,00FE9
R,0141,43,01348
R,0141,44,00984
R,0141,45,00463
R,0141,46,011CC
R,0141,47,003E0
R,0141,48,005B9
R,0141,49,01367
R,0141,4A,005E7
R,0141,4B,012EF
R,0141,4C,003D4
R,0141,4D,014EC
R,0141,4E,012F7
R,0141,4F,0119F
R,0141,50,00DD5
R,0141,51,01403
R,0141,52,0067C
R,0141,53,00757
R,0141,54,01368
R,0141,55,00DCA
R,0141,56,001D1
R,0141,57,0144C
R,0141,58,00484
R,0141,59,01267
R,0141,5A,014ED
R,0141,5B,0155A
R,0141,5C,00974
R,0141,5D,00228
R,0141,5E,00DFC
R,0141,5F,0067F
R,0141,60,0061B
R,0141,61,00A68
R,0141,62,0064A
R,0141,63,009C2
R,0141,64,0095E
R,0141,65,01040
R,0141,66,012B4
R,0141,67,01529
R,0141,68,00EFF
R,0141,69,01666
R,0141,6A,00EE2
R,0141,6B,008D0
R,0141,6C,012CD
R,0141,6D,00FC2
R,0141,6E,0167B
R,0141,6F,00D3B
R,0141,70,0161E
R,0141,71,00A85
R,0141,72,01193
R,0141,73,010B3
R,0141,74,006EE
R,0141,75,010BD
R,0141,76,00196
R,0141,77,01503
R,0141,78,00829
R,0141,79,0071E
R,0141,7A,00F19
R,0141,7B,011A1
R,0141,7C,0093E
R,0141,7D,01633
R,0141,7E,00F57
R,0141,7F,00602
R,0141,80,005B5
R,0141,81,00AFB
R,0141,82,01355
R,0141,83,011BF
R,0141,84,00882
R,0141,85,00611
R,0141,86,005A1
R,0141,87,010A9
R,0141,88,00D97
R,0141,89,003A0
R,0141,8A,0077A
R,0141,8B,00DAD
R,0141,8C,0109D
R,0141,8D,01321
R,0141,8E,006E9
R,0141,8F,00E51
R,0141,90,014AE
R,0141,91,006FD
R,0141,92,00F1F
R,0141,93,00998
R,0141,94,0033B
R,0141,95,0083F
R,0141,96,00C76
R,0141,97,00387
R,0141,98,015FE
R,0141,99,010FF
R,0141,9A,006B6
R,0141,9B,00E18
R,0141,9C,004AA
R,0141,9D,00F69
R,0141,9E,01022
R,0141,9F,011C7
R,0141,A0,00418
R,0141,A1,011D5
R,0141,A2,013CF
R,0141,A3,0117A
R,0141,A4,00E10
R,0141,A5,00DA3
R,0141,A6,01373
R,0141,A7,015A9
R,0141,A8,00E9E
R,0141,A9,01326
R,0141,AA,0168C
R,0141,AB,00227
R,0141,AC,00264
R,0141,AD,00593
R,0141,AE,01551
R,0141,AF,006CB
R,0141,B0,00F47
R,0141,B1,011AF
R,0141,B2,0037C
R,0141,B3,00348
R,0141,B4,01375
R,0141,B5,0140B
R,0141,B6,01189
R,0141,B7,01135
R,0141,B8,005F9
R,0141,B9,00206
R,0141,BA,00229
R,0141,BB,00463
R,0141,BC,0025E
R,0141,BD,00D83
R,0141,BE,005DC
R,0141,BF,006EF
R,0141,C0,00C6D
R,0141,C1,0109D
R,0141,C2,013BB
R,0141,C3,0117F
R,0141,C4,0053F
R,0141,C5,012EF
R,0141,C6,00920
R,0141,C7,00B80
R,0141,C8,0053D
R,0141,C9,00ADE
R,0141,CA,00846
R,0141,CB,004E7
R,0141,CC,009DF
R,0141,CD,01626
R,0141,CE,010D3
R,0141,CF,011BA
R,0141,D0,01654
R,0141,D1,01571
R,0141,D2,01649
R,0141,D3,00F30
R,0141,D4,00439
R,0141,D5,0126C
R,0141,D6,0059E
R,0141,D7,015FE
R,0141,D8,004CB
R,0141,D9,0056B
R,0141,DA,00554
R,0141,DB,002EF
R,0141,DC,008FF
R,0141,DD,0066A
R,0141,DE,0027B
R,0141,DF,00636
R,0141,E0,014E9
R,0141,E1,00220
R,0141,E2,006ED
R,0141,E3,011ED
R,0141,E4,01415
R,0141,E5,015EF
R,0141,E6,002DC
R,0141,E7,00D67
R,0141,E8,00558
R,0141,E9,01551
R,0141,EA,014AB
R,0141,EB,00A8F
R,0141,EC,0106D
R,0141,ED,00257
R,0141,EE,00A26
R,0141,EF,001E2
R,0141,F0,00B7B
R,0141,F1,013E3
R,0141,F2,00E15
R,0141,F3,00863
R,0141,F4,00B67
R,0141,F5,00F2A
R,0141,F6,008D3
R,0141,F7,015BB
R,0141,F8,0041A
R,0141,F9,00F66
R,0141,FA,00DC9
R,0141,FB,01549
R,0141,FC,0088C
R,0141,FD,00EBF
R,0141,FE,00812
R,0141,FF,00E9D
T,0141,00558559
R,0142,00,00A23
R,0142,01,0152D
R,0142,02,01503
R,0142,03,0040C
R,0142,04,0085B
R,0142,05,008E9
R,0142,06,0118D
R,0142,07,00B0B
R,0142,08,00470
R,0142,09,00E54
R,0142,0A,00948
R,0142,0B,011E5
R,0142,0C,015A0
R,0142,0D,00D5F
R,0142,0E,00361
R,0142,0F,013E9
R,0142,10,0115E
R,0142,11,01669
R,0142,12,0027F
R,0142,13,00EB8
R,0142,14,0118F
R,0142,15,0082C
R,0142,16,00EE9
R,0142,17,01603
R,0142,18,00994
R,0142,19,01519
R,0142,1A,01420
R,0142,1B,00996
R,0142,1C,00C93
R,0142,1D,01387
R,0142,1E,01043
R,0142,1F,00A3E
R,0142,20,00818
R,0142,21,01362
R,0142,22,01594
R,0142,23,013E3
R,0142,24,01586
R,0142,25,01567
R,0142,26,00CD8
R,0142,27,016C3
R,0142,28,0093F
R,0142,29,00DB7
R,0142,2A,005F1
R,0142,2B,0064A
R,0142,2C,01559
R,0142,2D,00BEB
R,0142,2E,009F1
R,0142,2F,00660
R,0142,30,0125B
R,0142,31,00214
R,0142,32,00ED6
R,0142,33,00C3C
R,0142,34,00255
R,0142,35,00460
R,0142,36,00804
R,0142,37,01034
R,0142,38,016BA
R,0142,39,0088E
R,0142,3A,00617
R,0142,3B,001DF
R,0142,3C,01596
R,0142,3D,00EE4
R,0142,3E,010F2
R,0142,3F,00245
R,0142,40,005E6
R,0142,41,00E1A
R,0142,42,00F64
R,0142,43,01332
R,0142,44,0094B
R,0142,45,0041D
R,0142,46,011C9
R,0142,47,003CE
R,0142,48,005A3
R,0142,49,01378
R,0142,4A,00631
R,0142,4B,012BC
R,0142,4C,003C1
R,0142,4D,014EC
R,0142,4E,01328
R,0142,4F,01197
R,0142,50,00D32
R,0142,51,013B9
R,0142,52,005F6
R,0142,53,0070D
R,0142,54,013CD
R,0142,55,00E3C
R,0142,56,001B5
R,0142,57,01450
R,0142,58,00420
R,0142,59,01256
R,0142,5A,014CB
R,0142,5B,01580
R,0142,5C,0093B
R,0142,5D,001E6
R,0142,5E,00DB9
R,0142,5F,00666
R,0142,60,00625
R,0142,61,009EB
R,0142,62,0066A
R,0142,63,009B5
R,0142,64,0098F
R,0142,65,01042
R,0142,66,012F9
R,0142,67,01504
R,0142,68,00EBC
R,0142,69,01664
R,0142,6A,00EF3
R,0142,6B,0083B
R,0142,6C,012F8
R,0142,6D,00F91
R,0142,6E,0168E
R,0142,6F,00D1B
R,0142,70,01625
R,0142,71,00A94
R,0142,72,01140
R,0142,73,010C5
R,0142,74,006C6
R,0142,75,010B3
R,0142,76,0019C
R,0142,77,014F3
R,0142,78,00831
R,0142,79,00723
R,0142,7A,00E7B
R,0142,7B,011C2
R,0142,7C,0099C
R,0142,7D,01633
R,0142,7E,00FF9
R,0142,7F,0065C
R,0142,80,005EA
R,0142,81,00AB2
R,0142,82,0138E
R,0142,83,0125E
R,0142,84,0089F
R,0142,85,00612
R,0142,86,00572
R,0142,87,01040
R,0142,88,00D67
R,0142,89,0041D
R,0142,8A,00754
R,0142,8B,00DCB
R,0142,8C,010B2
R,0142,8D,012D5
R,0142,8E,0070D
R,0142,8F,00E22
R,0142,90,014C5
R,0142,91,007A8
R,0142,92,00EF2
R,0142,93,00A26
R,0142,94,0037B
R,0142,95,00858
R,0142,96,00C9D
R,0142,97,003AD
R,0142,98,0161F
R,0142,99,010CE
R,0142,9A,006B6
R,0142,9B,00E08
R,0142,9C,004FA
R,0142,9D,01092
R,0142,9E,0101F
R,0142,9F,011F4
R,0142,A0,00437
R,0142,A1,0117D
R,0142,A2,01383
R,0142,A3,011D5
R,0142,A4,00DF3
R,0142,A5,00D51
R,0142,A6,01350
R,0142,A7,015BA
R,0142,A8,00E66
R,0142,A9,01311
R,0142,AA,01687
R,0142,AB,00248
R,0142,AC,00258
R,0142,AD,005BF
R,0142,AE,01558
R,0142,AF,006FB
R,0142,B0,00ED8
R,0142,B1,01191
R,0142,B2,00345
R,0142,B3,0034D
R,0142,B4,01353
R,0142,B5,013C2
R,0142,B6,0115A
R,0142,B7,01118
R,0142,B8,005C8
R,0142,B9,0024A
R,0142,BA,00247
R,0142,BB,00448
R,0142,BC,00241
R,0142,BD,00DBC
R,0142,BE,005F5
R,0142,BF,00731
R,0142,C0,00C47
R,0142,C1,01020
R,0142,C2,013D4
R,0142,C3,01117
R,0142,C4,00531
R,0142,C5,01264
R,0142,C6,008E0
R,0142,C7,00BE4
R,0142,C8,00510
R,0142,C9,00AB6
R,0142,CA,0081B
R,0142,CB,0049A
R,0142,CC,00A27
R,0142,CD,0163A
R,0142,CE,0111B
R,0142,CF,011DF
R,0142,D0,01639
R,0142,D1,015CA
R,0142,D2,01644
R,0142,D3,00F11
R,0142,D4,00410
R,0142,D5,0126F
R,0142,D6,005CA
R,0142,D7,015F2
R,0142,D8,0048C
R,0142,D9,00546
R,0142,DA,005D5
R,0142,DB,00316
R,0142,DC,0091A
R,0142,DD,006BC
R,0142,DE,00282
R,0142,DF,00625
R,0142,E0,014C6
R,0142,E1,00212
R,0142,E2,006ED
R,0142,E3,01200
R,0142,E4,013C0
R,0142,E5,0160D
R,0142,E6,00309
R,0142,E7,00D4F
R,0142,E8,00518
R,0142,E9,01523
R,0142,EA,014B0
R,0142,EB,00A22
R,0142,EC,01074
R,0142,ED,00270
R,0142,EE,009FB
R,0142,EF,001C1
R,0142,F0,00B87
R,0142,F1,01395
R,0142,F2,00DF4
R,0142,F3,00836
R,0142,F4,00B8F
R,0142,F5,00F16
R,0142,F6,0089E
R,0142,F7,01591
R,0142,F8,003A0
R,0142,F9,00F26
R,0142,FA,00D4D
R,0142,FB,0156B
R,0142,FC,008B9
R,0142,FD,00EC7
R,0142,FE,0080A
R,0142,FF,00E73
T,0142,00558559
R,0143,00,009DE
R,0143,01,014F4
R,0143,02,0153A
R,0143,03,0042B
R,0143,04,008B5
R,0143,05,008CA
R,0143,06,01200
R,0143,07,00B29
R,0143,08,004EE
R,0143,09,00E9D
R,0143,0A,0095D
R,0143,0B,0116B
R,0143,0C,0159D
R,0143,0D,00D73
R,0143,0E,00387
R,0143,0F,013AC
R,0143,10,01165
R,0143,11,0164D
R,0143,12,00290
R,0143,13,00E66
R,0143,14,01195
R,0143,15,00869
R,0143,16,00EE4
R,0143,17,01628
R,0143,18,0094D
R,0143,19,01500
R,0143,1A,01436
R,0143,1B,009C4
R,0143,1C,00C50
R,0143,1D,01349
R,0143,1E,0103C
R,0143,1F,009EB
R,0143,20,00801
R,0143,21,01387
R,0143,22,015B2
R,0143,23,0140D
R,0143,24,01588
R,0143,25,015C7
R,0143,26,00C63
R,0143,27,016C4
R,0143,28,00955
R,0143,29,00DB8
R,0143,2A,0060E
R,0143,2B,00647
R,0143,2C,0151B
R,0143,2D,00BDC
R,0143,2E,00A00
R,0143,2F,0067F
R,0143,30,012EC
R,0143,31,0027D
R,0143,32,00EF9
R,0143,33,00C9C
R,0143,34,0024F
R,0143,35,0049E
R,0143,36,00835
R,0143,37,01074
R,0143,38,0168A
R,0143,39,0085C
R,0143,3A,005F4
R,0143,3B,001FF
R,0143,3C,015B8
R,0143,3D,00ED0
R,0143,3E,010E4
R,0143,3F,002B9
R,0143,40,00585
R,0143,41,00E47
R,0143,42,00F67
R,0143,43,01310
R,0143,44,00924
R,0143,45,00448
R,0143,46,011DE
R,0143,47,002BB
R,0143,48,00574
R,0143,49,013B8
R,0143,4A,0068A
R,0143,4B,01368
R,0143,4C,003C2
R,0143,4D,014EA
R,0143,4E,01322
R,0143,4F,0116F
R,0143,50,00CE4
R,0143,51,013AA
R,0143,52,0061D
R,0143,53,00708
R,0143,54,013D2
R,0143,55,00E7A
R,0143,56,001EA
R,0143,57,0147B
R,0143,58,0046E
R,0143,59,0122B
R,0143,5A,014D7
R,0143,5B,01571
R,0143,5C,008BB
R,0143,5D,001C3
R,0143,5E,00D8E
R,0143,5F,00724
R,0143,60,005BE
R,0143,61,009E2
R,0143,62,00691
R,0143,63,009A2
R,0143,64,0090D
R,0143,65,01030
R,0143,66,01279
R,0143,67,014F9
R,0143,68,00E09
R,0143,69,01660
R,0143,6A,00F0D
R,0143,6B,00887
R,0143,6C,01213
R,0143,6D,00F9A
R,0143,6E,01662
R,0143,6F,00D74
R,0143,70,01616
R,0143,71,00ABD
R,0143,72,01148
R,0143,73,010B9
R,0143,74,006DF
R,0143,75,010BF
R,0143,76,001A4
R,0143,77,014E9
R,0143,78,00825
R,0143,79,006E0
R,0143,7A,00E4E
R,0143,7B,011D4
R,0143,7C,00996
R,0143,7D,01632
R,0143,7E,00F64
R,0143,7F,0061C
R,0143,80,005FC
R,0143,81,00AAC
R,0143,82,0135F
R,0143,83,011E6
R,0143,84,008DB
R,0143,85,005F7
R,0143,86,0057F
R,0143,87,01017
R,0143,88,00D0D
R,0143,89,003EC
R,0143,8A,0072B
R,0143,8B,00DF9
R,0143,8C,010AF
R,0143,8D,01313
R,0143,8E,00724
R,0143,8F,00E51
R,0143,90,01499
R,0143,91,00750
R,0143,92,00F27
R,0143,93,00978
R,0143,94,00332
R,0143,95,00862
R,0143,96,00C8E
R,0143,97,003AF
R,0143,98,01640
R,0143,99,010D6
R,0143,9A,006BE
R,0143,9B,00E2D
R,0143,9C,004A6
R,0143,9D,00FB6
R,0143,9E,01028
R,0143,9F,011D9
R,0143,A0,00413
R,0143,A1,01184
R,0143,A2,01379
R,0143,A3,011CF
R,0143,A4,00E00
R,0143,A5,00E43
R,0143,A6,01359
R,0143,A7,015D0
R,0143,A8,00E51
R,0143,A9,0132B
R,0143,AA,01693
R,0143,AB,00244
R,0143,AC,00278
R,0143,AD,00618
R,0143,AE,0152A
R,0143,AF,006CD
R,0143,B0,00E99
R,0143,B1,011B6
R,0143,B2,00327
R,0143,B3,00334
R,0143,B4,01346
R,0143,B5,013E8
R,0143,B6,01178
R,0143,B7,0112D
R,0143,B8,00593
R,0143,B9,0021F
R,0143,BA,00259
R,0143,BB,0043A
R,0143,BC,00234
R,0143,BD,00DAE
R,0143,BE,00600
R,0143,BF,0070F
R,0143,C0,00C8B
R,0143,C1,010A6
R,0143,C2,013B8
R,0143,C3,01168
R,0143,C4,00561
R,0143,C5,0126C
R,0143,C6,008F5
R,0143,C7,00BB9
R,0143,C8,00554
R,0143,C9,00A7C
R,0143,CA,007C0
R,0143,CB,0052C
R,0143,CC,00A13
R,0143,CD,0163E
R,0143,CE,01149
R,0143,CF,0125E
R,0143,D0,0163B
R,0143,D1,015AF
R,0143,D2,01657
R,0143,D3,00F0B
R,0143,D4,00425
R,0143,D5,01319
R,0143,D6,00616
R,0143,D7,015DF
R,0143,D8,004B0
R,0143,D9,00527
R,0143,DA,00596
R,0143,DB,0027F
R,0143,DC,008DE
R,0143,DD,005E2
R,0143,DE,00286
R,0143,DF,005D9
R,0143,E0,014A0
R,0143,E1,00249
R,0143,E2,006F0
R,0143,E3,01243
R,0143,E4,01411
R,0143,E5,015CA
R,0143,E6,002DE
R,0143,E7,00D42
R,0143,E8,00546
R,0143,E9,01557
R,0143,EA,0149B
R,0143,EB,00AAC
R,0143,EC,01089
R,0143,ED,0026E
R,0143,EE,00A14
R,0143,EF,00201
R,0143,F0,00B9E
R,0143,F1,013B6
R,0143,F2,00DFB
R,0143,F3,00826
R,0143,F4,00B86
R,0143,F5,00F01
R,0143,F6,008F3
R,0143,F7,01591
R,0143,F8,0035B
R,0143,F9,00F77
R,0143,FA,00DBA
R,0143,FB,01528
R,0143,FC,0088A
R,0143,FD,00E66
R,0143,FE,007BF
R,0143,FF,00EB5
T,0143,00556B22
R,0144,00,009ED
R,0144,01,01554
R,0144,02,015CE
R,0144,03,00448
R,0144,04,00895
R,0144,05,008C5
R,0144,06,011F1
R,0144,07,00B49
R,0144,08,0042C
R,0144,09,00ECD
R,0144,0A,00959
R,0144,0B,011A2
R,0144,0C,01574
R,0144,0D,00DB7
R,0144,0E,00347
R,0144,0F,013CC
R,0144,10,0116B
R,0144,11,01665
R,0144,12,002BF
R,0144,13,00E7C
R,0144,14,0115B
R,0144,15,00859
R,0144,16,00F20
R,0144,17,015EE
R,0144,18,0098F
R,0144,19,014E4
R,0144,1A,0141B
R,0144,1B,009AB
R,0144,1C,00D2E
R,0144,1D,0138B
R,0144,1E,0101F
R,0144,1F,00A42
R,0144,20,0079A
R,0144,21,0138E
R,0144,22,015D7
R,0144,23,01415
R,0144,24,0154C
R,0144,25,015A5
R,0144,26,00C32
R,0144,27,016C2
R,0144,28,00998
R,0144,29,00DB1
R,0144,2A,00641
R,0144,2B,006AE
R,0144,2C,01531
R,0144,2D,00BD9
R,0144,2E,009B8
R,0144,2F,0063D
R,0144,30,0128B
R,0144,31,00259
R,0144,32,00EE5
R,0144,33,00C94
R,0144,34,00263
R,0144,35,00491
R,0144,36,00854
R,0144,37,0105F
R,0144,38,0169E
R,0144,39,0084B
R,0144,3A,005CF
R,0144,3B,001DC
R,0144,3C,015A6
R,0144,3D,00E6E
R,0144,3E,01137
R,0144,3F,0029A
R,0144,40,005C2
R,0144,41,00E84
R,0144,42,00FB9
R,0144,43,01306
R,0144,44,00980
R,0144,45,003E0
R,0144,46,011E9
R,0144,47,00398
R,0144,48,005D3
R,0144,49,01372
R,0144,4A,006BA
R,0144,4B,0134E
R,0144,4C,003B9
R,0144,4D,01516
R,0144,4E,01320
R,0144,4F,01190
R,0144,50,00D45
R,0144,51,01392
R,0144,52,00662
R,0144,53,00730
R,0144,54,013FC
R,0144,55,00E1E
R,0144,56,001CC
R,0144,57,01469
R,0144,58,0045C
R,0144,59,011D6
R,0144,5A,014C6
R,0144,5B,01557
R,0144,5C,008BF
R,0144,5D,001C0
R,0144,5E,00E3A
R,0144,5F,006B0
R,0144,60,0063A
R,0144,61,009E7
R,0144,62,0068F
R,0144,63,00A08
R,0144,64,008B4
R,0144,65,01007
R,0144,66,012C6
R,0144,67,014EC
R,0144,68,00F02
R,0144,69,01660
R,0144,6A,00F14
R,0144,6B,008C9
R,0144,6C,012E8
R,0144,6D,00FD6
R,0144,6E,01666
R,0144,6F,00D17
R,0144,70,015FE
R,0144,71,00A75
R,0144,72,01165
R,0144,73,0109D
R,0144,74,00701
R,0144,75,010E3
R,0144,76,001AE
R,0144,77,014E1
R,0144,78,00837
R,0144,79,00714
R,0144,7A,00EBB
R,0144,7B,0118F
R,0144,7C,0098F
R,0144,7D,01637
R,0144,7E,00F33
R,0144,7F,005EE
R,0144,80,005D2
R,0144,81,00A78
R,0144,82,01377
R,0144,83,011B1
R,0144,84,0082C
R,0144,85,00610
R,0144,86,0059B
R,0144,87,01032
R,0144,88,00D23
R,0144,89,0041A
R,0144,8A,0077F
R,0144,8B,00DBB
R,0144,8C,0101C
R,0144,8D,01331
R,0144,8E,007A5
R,0144,8F,00E2B
R,0144,90,014AF
R,0144,91,007F7
R,0144,92,00E94
R,0144,93,009EE
R,0144,94,00350
R,0144,95,0084E
R,0144,96,00CE2
R,0144,97,003B8
R,0144,98,0162A
R,0144,99,0109A
R,0144,9A,00699
R,0144,9B,00E42
R,0144,9C,004DB
R,0144,9D,00F0B
R,0144,9E,00FF9
R,0144,9F,01163
R,0144,A0,00417
R,0144,A1,011AA
R,0144,A2,0137C
R,0144,A3,011A6
R,0144,A4,00D72
R,0144,A5,00D1E
R,0144,A6,01366
R,0144,A7,015CA
R,0144,A8,00E68
R,0144,A9,01317
R,0144,AA,0169F
R,0144,AB,00233
R,0144,AC,00288
R,0144,AD,005D4
R,0144,AE,0150F
R,0144,AF,0070A
R,0144,B0,00F29
R,0144,B1,01139
R,0144,B2,003D1
R,0144,B3,00369
R,0144,B4,01318
R,0144,B5,013AB
R,0144,B6,01193
R,0144,B7,01109
R,0144,B8,005ED
R,0144,B9,00202
R,0144,BA,00248
R,0144,BB,00466
R,0144,BC,0024A
R,0144,BD,00E07
R,0144,BE,0061C
R,0144,BF,0071D
R,0144,C0,00C2E
R,0144,C1,0104F
R,0144,C2,013E8
R,0144,C3,011D6
R,0144,C4,0051B
R,0144,C5,01236
R,0144,C6,008F6
R,0144,C7,00BD6
R,0144,C8,0050F
R,0144,C9,00AE7
R,0144,CA,007DF
R,0144,CB,00529
R,0144,CC,009D7
R,0144,CD,0163F
R,0144,CE,01149
R,0144,CF,01211
R,0144,D0,01661
R,0144,D1,015B4
R,0144,D2,0163C
R,0144,D3,00F18
R,0144,D4,0043D
R,0144,D5,012FD
R,0144,D6,00694
R,0144,D7,015CE
R,0144,D8,004A1
R,0144,D9,00533
R,0144,DA,005E1
R,0144,DB,002EF
R,0144,DC,008DF
R,0144,DD,0064E
R,0144,DE,00292
R,0144,DF,0066B
R,0144,E0,014CA
R,0144,E1,0025F
R,0144,E2,00735
R,0144,E3,011E2
R,0144,E4,01427
R,0144,E5,015F5
R,0144,E6,00314
R,0144,E7,00D4D
R,0144,E8,00494
R,0144,E9,0156C
R,0144,EA,01482
R,0144,EB,00A87
R,0144,EC,01038
R,0144,ED,00270
R,0144,EE,009EE
R,0144,EF,001DC
R,0144,F0,00B8B
R,0144,F1,013F6
R,0144,F2,00DF9
R,0144,F3,00818
R,0144,F4,00B91
R,0144,F5,00ECC
R,0144,F6,008FA
R,0144,F7,0158F
R,0144,F8,00365
R,0144,F9,00F91
R,0144,FA,00D40
R,0144,FB,01514
R,0144,FC,00887
R,0144,FD,00EDB
R,0144,FE,007D9
R,0144,FF,00EB0
T,0144,00556B22
R,0145,00,00A48
R,0145,01,01537
R,0145,02,01555
R,0145,03,00441
R,0145,04,00832
R,0145,05,008F2
R,0145,06,011DF
R,0145,07,00B2F
R,0145,08,00508
R,0145,09,00E98
R,0145,0A,00927
R,0145,0B,0117E
R,0145,0C,01595
R,0145,0D,00D8D
R,0145,0E,0033F
R,0145,0F,013AB
R,0145,10,01158
R,0145,11,01642
R,0145,12,002A7
R,0145,13,00E7F
R,0145,14,01158
R,0145,15,00869
R,0145,16,00EBE
R,0145,17,01614
R,0145,18,0099D
R,0145,19,01521
R,0145,1A,0146C
R,0145,1B,00A0B
R,0145,1C,00D0B
R,0145,1D,01338
R,0145,1E,01023
R,0145,1F,00A7E
R,0145,20,007FC
R,0145,21,013B1
R,0145,22,015C7
R,0145,23,01418
R,0145,24,0155A
R,0145,25,015C8
R,0145,26,00CE4
R,0145,27,016A7
R,0145,28,00935
R,0145,29,00DD0
R,0145,2A,005FB
R,0145,2B,006C4
R,0145,2C,01502
R,0145,2D,00C1F
R,0145,2E,009C7
R,0145,2F,00649
R,0145,30,012B7
R,0145,31,0022F
R,0145,32,00EE7
R,0145,33,00CB4
R,0145,34,00252
R,0145,35,00456
R,0145,36,00841
R,0145,37,01008
R,0145,38,01681
R,0145,39,00835
R,0145,3A,0066F
R,0145,3B,00209
R,0145,3C,0159A
R,0145,3D,00E6A
R,0145,3E,01128
R,0145,3F,002D4
R,0145,40,0062D
R,0145,41,00E5F
R,0145,42,00F98
R,0145,43,01332
R,0145,44,0093B
R,0145,45,00426
R,0145,46,01182
R,0145,47,00373
R,0145,48,00582
R,0145,49,0136C
R,0145,4A,00663
R,0145,4B,01330
R,0145,4C,003AE
R,0145,4D,014E7
R,0145,4E,012F3
R,0145,4F,011EF
R,0145,50,00D23
R,0145,51,013D1
R,0145,52,00675
R,0145,53,006D6
R,0145,54,013A4
R,0145,55,00E58
R,0145,56,001D9
R,0145,57,01479
R,0145,58,00480
R,0145,59,01207
R,0145,5A,014CE
R,0145,5B,01589
R,0145,5C,00916
R,0145,5D,001D3
R,0145,5E,00DE4
R,0145,5F,006A7
R,0145,60,0064E
R,0145,61,00A51
R,0145,62,00694
R,0145,63,00A4C
R,0145,64,00936
R,0145,65,01003
R,0145,66,012A4
R,0145,67,014F5
R,0145,68,00E23
R,0145,69,01665
R,0145,6A,00EE7
R,0145,6B,00863
R,0145,6C,011FD
R,0145,6D,00FB4
R,0145,6E,01675
R,0145,6F,00D47
R,0145,70,01622
R,0145,71,00A6B
R,0145,72,0118B
R,0145,73,010D2
R,0145,74,0075F
R,0145,75,010E0
R,0145,76,0019E
R,0145,77,014EE
R,0145,78,00800
R,0145,79,0073E
R,0145,7A,00E99
R,0145,7B,011A4
R,0145,7C,00984
R,0145,7D,01612
R,0145,7E,00F5F
R,0145,7F,0064F
R,0145,80,005C6
R,0145,81,00A42
R,0145,82,013B2
R,0145,83,011AD
R,0145,84,00858
R,0145,85,005DB
R,0145,86,00554
R,0145,87,01049
R,0145,88,00D51
R,0145,89,003BC
R,0145,8A,0073F
R,0145,8B,00E1A
R,0145,8C,01015
R,0145,8D,0131F
R,0145,8E,006BC
R,0145,8F,00E26
R,0145,90,014C4
R,0145,91,00788
R,0145,92,00F2D
R,0145,93,009D2
R,0145,94,00345
R,0145,95,00876
R,0145,96,00C83
R,0145,97,003BE
R,0145,98,015FD
R,0145,99,010F6
R,0145,9A,006E7
R,0145,9B,00E60
R,0145,9C,004E4
R,0145,9D,00EE3
R,0145,9E,00FD6
R,0145,9F,011BB
R,0145,A0,003D4
R,0145,A1,01156
R,0145,A2,01324
R,0145,A3,011B3
R,0145,A4,00D8A
R,0145,A5,00E25
R,0145,A6,01382
R,0145,A7,015F0
R,0145,A8,00E72
R,0145,A9,0130D
R,0145,AA,01695
R,0145,AB,0023A
R,0145,AC,0023F
R,0145,AD,00610
R,0145,AE,01563
R,0145,AF,006DD
R,0145,B0,00ED2
R,0145,B1,011BA
R,0145,B2,0035B
R,0145,B3,0034D
R,0145,B4,0135C
R,0145,B5,01404
R,0145,B6,0112A
R,0145,B7,010DF
R,0145,B8,005F2
R,0145,B9,00236
R,0145,BA,0024A
R,0145,BB,0043D
R,0145,BC,00252
R,0145,BD,00D52
R,0145,BE,00623
R,0145,BF,00735
R,0145,C0,00C8C
R,0145,C1,01050
R,0145,C2,013E8
R,0145,C3,01178
R,0145,C4,00519
R,0145,C5,0129D
R,0145,C6,008E5
R,0145,C7,00BCE
R,0145,C8,00542
R,0145,C9,00ACA
